name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,mode_code,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id,
9400 South,0,8172->3000,114+04928,,8172,3000,Principal arterial,1,0.12113,1,35.0,600.0,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905503,40.580699,0.0 -111.916207,40.581200,0.0</coordinates></LineString>","<LineString><coordinates>-111.905503,40.580699,0.0 -111.916207,40.581200,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,3001->1359,114+04929,,3001,1359,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.909586,40.580800,0.0 -111.911837,40.577732,0.0</coordinates></LineString>","<LineString><coordinates>-111.909573,40.580790,0.0 -111.911824,40.577722,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,1359->3001,114+04930,,1359,3001,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.911811,40.577712,0.0 -111.909560,40.580780,0.0</coordinates></LineString>","<LineString><coordinates>-111.911824,40.577722,0.0 -111.909573,40.580790,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
JordGatewa,0,5175->11507,114+04931,,5175,11507,Major arterial,1,0.12113,2,35.0,300.0,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904364,40.569692,0.0 -111.902543,40.562389,0.0</coordinates></LineString>","<LineString><coordinates>-111.904348,40.569696,0.0 -111.902527,40.562393,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
JordGatewa,0,11507->5175,114+04932,,11507,5175,Major arterial,1,0.12113,2,35.0,300.0,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902511,40.562397,0.0 -111.904332,40.569700,0.0</coordinates></LineString>","<LineString><coordinates>-111.902527,40.562393,0.0 -111.904348,40.569696,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,1358->3002,114+04933,,1358,3002,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.911518,40.583519,0.0 -111.911276,40.581963,0.0</coordinates></LineString>","<LineString><coordinates>-111.911502,40.583522,0.0 -111.911260,40.581966,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,3002->1358,114+04934,,3002,1358,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.911244,40.581969,0.0 -111.911486,40.583525,0.0</coordinates></LineString>","<LineString><coordinates>-111.911260,40.581966,0.0 -111.911502,40.583522,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,1323->11161,114+04935,,1323,11161,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.921419,40.591626,0.0 -111.929273,40.591064,0.0</coordinates></LineString>","<LineString><coordinates>-111.921418,40.591609,0.0 -111.929272,40.591047,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11161->1323,114+04936,,11161,1323,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.929271,40.591030,0.0 -111.921417,40.591592,0.0</coordinates></LineString>","<LineString><coordinates>-111.929272,40.591047,0.0 -111.921418,40.591609,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,1319->11146,114+04937,,1319,11146,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.934413,40.607313,0.0 -111.938863,40.605914,0.0</coordinates></LineString>","<LineString><coordinates>-111.934408,40.607297,0.0 -111.938858,40.605898,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11146->1319,114+04938,,11146,1319,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.938853,40.605882,0.0 -111.934403,40.607281,0.0</coordinates></LineString>","<LineString><coordinates>-111.938858,40.605898,0.0 -111.934408,40.607297,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,1319->11147,114+04939,,1319,11147,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.934407,40.607280,0.0 -111.929234,40.607674,0.0</coordinates></LineString>","<LineString><coordinates>-111.934408,40.607297,0.0 -111.929235,40.607691,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11147->1319,114+04940,,11147,1319,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.929236,40.607708,0.0 -111.934409,40.607314,0.0</coordinates></LineString>","<LineString><coordinates>-111.929235,40.607691,0.0 -111.934408,40.607297,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,1322->11160,114+04941,,1322,11160,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.934350,40.591023,0.0 -111.938879,40.590861,0.0</coordinates></LineString>","<LineString><coordinates>-111.934349,40.591006,0.0 -111.938878,40.590844,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11160->1322,114+04942,,11160,1322,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.938877,40.590827,0.0 -111.934348,40.590989,0.0</coordinates></LineString>","<LineString><coordinates>-111.938878,40.590844,0.0 -111.934349,40.591006,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,1360->5730,114+04943,,1360,5730,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.901837,40.584045,0.0 -111.905502,40.583298,0.0</coordinates></LineString>","<LineString><coordinates>-111.901834,40.584029,0.0 -111.905499,40.583282,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5730->1360,114+04944,,5730,1360,Freeway,1,0.12113,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.905496,40.583266,0.0 -111.901831,40.584013,0.0</coordinates></LineString>","<LineString><coordinates>-111.905499,40.583282,0.0 -111.901834,40.584029,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000South,0,1->2,114+04945,,1,2,Highway,1,0.12113,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.920177,40.587721,0.0 -111.918417,40.587717,0.0</coordinates></LineString>","<LineString><coordinates>-111.920177,40.587738,0.0 -111.918417,40.587734,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000South,0,2->3,114+04946,,2,3,Highway,1,0.12113,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.918417,40.587717,0.0 -111.916477,40.587713,0.0</coordinates></LineString>","<LineString><coordinates>-111.918417,40.587734,0.0 -111.916477,40.587730,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000South,0,3->4,114+04947,,3,4,Highway,1,0.12113,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.916477,40.587713,0.0 -111.914379,40.587709,0.0</coordinates></LineString>","<LineString><coordinates>-111.916477,40.587730,0.0 -111.914379,40.587726,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000South,0,4->5,114+04948,,4,5,Highway,1,0.12113,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.914379,40.587709,0.0 -111.912416,40.587705,0.0</coordinates></LineString>","<LineString><coordinates>-111.914379,40.587726,0.0 -111.912416,40.587722,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000South,0,5->5117,114+04949,,5,5117,Highway,1,0.12113,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.912416,40.587705,0.0 -111.910225,40.587700,0.0</coordinates></LineString>","<LineString><coordinates>-111.912416,40.587722,0.0 -111.910225,40.587717,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000South,0,5117->5,114+04950,,5117,5,Highway,1,0.12113,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.910225,40.587700,0.0 -111.912416,40.587705,0.0</coordinates></LineString>","<LineString><coordinates>-111.910225,40.587717,0.0 -111.912416,40.587722,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000South,0,5->4,114+04951,,5,4,Highway,1,0.12113,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.912416,40.587705,0.0 -111.914379,40.587709,0.0</coordinates></LineString>","<LineString><coordinates>-111.912416,40.587722,0.0 -111.914379,40.587726,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000South,0,4->3,114+04952,,4,3,Highway,1,0.12113,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.914379,40.587709,0.0 -111.916477,40.587713,0.0</coordinates></LineString>","<LineString><coordinates>-111.914379,40.587726,0.0 -111.916477,40.587730,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000South,0,3->2,114+04953,,3,2,Highway,1,0.12113,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.916477,40.587713,0.0 -111.918417,40.587717,0.0</coordinates></LineString>","<LineString><coordinates>-111.916477,40.587730,0.0 -111.918417,40.587734,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000South,0,2->1,114+04954,,2,1,Highway,1,0.12113,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.918417,40.587717,0.0 -111.920177,40.587721,0.0</coordinates></LineString>","<LineString><coordinates>-111.918417,40.587734,0.0 -111.920177,40.587738,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,4899->5037,114+04957,,4899,5037,Freeway,1,0.55019,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.910068,40.625769,0.0 -111.901893,40.620814,0.0</coordinates></LineString>","<LineString><coordinates>-111.910059,40.625783,0.0 -111.901884,40.620828,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,5037->4899,,,5037,4899,Freeway,1,0.55019,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.901875,40.620842,0.0 -111.910050,40.625797,0.0</coordinates></LineString>","<LineString><coordinates>-111.901884,40.620828,0.0 -111.910059,40.625783,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,4899->11911,,,4899,11911,Freeway,1,0.65580,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.910059,40.625766,0.0 -111.898666,40.625920,0.0</coordinates></LineString>","<LineString><coordinates>-111.910059,40.625783,0.0 -111.898666,40.625937,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,11911->4899,,,11911,4899,Freeway,1,0.65580,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.898666,40.625954,0.0 -111.910059,40.625800,0.0</coordinates></LineString>","<LineString><coordinates>-111.898666,40.625937,0.0 -111.910059,40.625783,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,11911->11912,,,11911,11912,Freeway,1,0.21172,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.898649,40.625937,0.0 -111.898649,40.629615,0.0</coordinates></LineString>","<LineString><coordinates>-111.898666,40.625937,0.0 -111.898666,40.629615,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,11912->11911,,,11912,11911,Freeway,1,0.21172,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.898683,40.629615,0.0 -111.898683,40.625937,0.0</coordinates></LineString>","<LineString><coordinates>-111.898666,40.629615,0.0 -111.898666,40.625937,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,11912->11913,,,11912,11913,Freeway,1,0.60870,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.898666,40.629632,0.0 -111.909241,40.629683,0.0</coordinates></LineString>","<LineString><coordinates>-111.898666,40.629615,0.0 -111.909241,40.629666,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,11913->11912,,,11913,11912,Freeway,1,0.60870,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.909241,40.629649,0.0 -111.898666,40.629598,0.0</coordinates></LineString>","<LineString><coordinates>-111.909241,40.629666,0.0 -111.898666,40.629615,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,11913->4899,,,11913,4899,Freeway,1,0.22838,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.909257,40.629669,0.0 -111.910075,40.625786,0.0</coordinates></LineString>","<LineString><coordinates>-111.909241,40.629666,0.0 -111.910059,40.625783,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,4899->11913,,,4899,11913,Freeway,1,0.22838,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.910043,40.625780,0.0 -111.909225,40.629663,0.0</coordinates></LineString>","<LineString><coordinates>-111.910059,40.625783,0.0 -111.909241,40.629666,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,5592->11914,,,5592,11914,Highway,1,0.10160,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.922179,40.587726,0.0 -111.920715,40.587409,0.0</coordinates></LineString>","<LineString><coordinates>-111.922175,40.587742,0.0 -111.920711,40.587425,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,11914->1,,,11914,1,Highway,1,0.03781,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.920703,40.587411,0.0 -111.920169,40.587724,0.0</coordinates></LineString>","<LineString><coordinates>-111.920711,40.587425,0.0 -111.920177,40.587738,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,1->11914,,,1,11914,Highway,1,0.03781,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.920185,40.587752,0.0 -111.920719,40.587439,0.0</coordinates></LineString>","<LineString><coordinates>-111.920177,40.587738,0.0 -111.920711,40.587425,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,11914->5592,,,11914,5592,Highway,1,0.10160,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.920707,40.587441,0.0 -111.922171,40.587758,0.0</coordinates></LineString>","<LineString><coordinates>-111.920711,40.587425,0.0 -111.922175,40.587742,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
,0,11914->5215,,,11914,5215,Freeway,1,0.39314,3,65.0,1900.0,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.920711,40.587425,0.0 -111.919678,40.572454,0.0</coordinates></LineString>","<LineString><coordinates>-111.920711,40.587425,0.0 -111.919678,40.572454,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
